genomes	D_Alanine0	D_Glutamate0	D_Methionine0	D_Serine0	Glycine0	L_Alanine0	L_Arginine0	L_Asparagine0	L_Aspartate0	L_Cysteine0	L_Glutamate0	L_Glutamine0	L_Histidine0	L_Isoleucine0	L_Leucine0	L_Lysine0	L_Methionine0	L_Phenylalanine0	L_Proline0	L_Serine0	L_Threonine0	L_Tryptophan0	L_Tyrosine0	L_Valine0	Choline0	Citrulline0	Hypoxanthine0	Inosine0	Tyramine0	D_Lactate0	L_Lactate0	Butyrate0	Formate0	Fumarate0	Propionate0	Chorismate0	Succinate0	Urocanate0	Adenine0	AMP0	UMP0	Uracil0	B1_Thiamin0	B2_Riboflavin0	B3_Niacin0	B6_Pyridoxal0	B7_BIOT0	B9_Folate0	Ethanol0	GABA0	H2O20	TMAO0	D_Alanine1	D_Glutamate1	D_Methionine1	D_Serine1	Glycine1	L_Alanine1	L_Arginine1	L_Asparagine1	L_Aspartate1	L_Cysteine1	L_Glutamate1	L_Glutamine1	L_Histidine1	L_Isoleucine1	L_Leucine1	L_Lysine1	L_Methionine1	L_Phenylalanine1	L_Proline1	L_Serine1	L_Threonine1	L_Tryptophan1	L_Tyrosine1	L_Valine1	Choline1	Citrulline1	Hypoxanthine1	Inosine1	Tyramine1	D_Lactate1	L_Lactate1	Butyrate1	Formate1	Fumarate1	Propionate1	Chorismate1	Succinate1	Urocanate1	Adenine1	AMP1	UMP1	Uracil1	B1_Thiamin1	B2_Riboflavin1	B3_Niacin1	B6_Pyridoxal1	B7_BIOT1	B9_Folate1	Ethanol1	GABA1	H2O21	TMAO1	D_Alanine2	D_Glutamate2	D_Methionine2	D_Serine2	Glycine2	L_Alanine2	L_Arginine2	L_Asparagine2	L_Aspartate2	L_Cysteine2	L_Glutamate2	L_Glutamine2	L_Histidine2	L_Isoleucine2	L_Leucine2	L_Lysine2	L_Methionine2	L_Phenylalanine2	L_Proline2	L_Serine2	L_Threonine2	L_Tryptophan2	L_Tyrosine2	L_Valine2	Choline2	Citrulline2	Hypoxanthine2	Inosine2	Tyramine2	D_Lactate2	L_Lactate2	Butyrate2	Formate2	Fumarate2	Propionate2	Chorismate2	Succinate2	Urocanate2	Adenine2	AMP2	UMP2	Uracil2	B1_Thiamin2	B2_Riboflavin2	B3_Niacin2	B6_Pyridoxal2	B7_BIOT2	B9_Folate2	Ethanol2	GABA2	H2O22	TMAO2
47715.158	0.3073	0.3168	0.2121	0.3426	0.2537	0.3073	0.2238	0.1455	0.1678	0.2773	0.2744	0.159	0.2812	0.1614	0.2654	0.2784	0.2149	0.2789	0.3144	0.3671	0.3609	0.1986	0.2216	0.2553	0.2087	0.2027	0.4005	0.3522	0.2521	0.3434	0.3567	0.277	0.373	0.1214	0.3295	0.2257	0.1655	0.3126	0.2058	0.2789	0.3292	0.3643	0.1877	0.2264	0.214	0.374	0.1682	0.2051	0.4553	0.196	0.3052	0.1866	0.3073	0.3168	0.2121	0.3426	0.2537	0.3073	0.2507	0.1455	0.1678	0.2379	0.2744	0.159	0.2957	0.1614	0.2654	0.2671	0.2149	0.2582	0.3144	0.3671	0.276	0.1986	0.2163	0.2553	0.1861	0.1856	0.4005	0.3137	0.2125	0.2571	0.3023	0.1744	0.3929	0.1214	0.1644	0.235	0.1655	0.3126	0.2058	0.269	0.3398	0.3643	0.1989	0.2264	0.183	0.2634	0.1682	0.2027	0.4053	0.196	0.3337	0.1903	0.3073	0.3168	0.2257	0.3426	0.2537	0.3073	0.2618	0.1455	0.1678	0.3134	0.2744	0.159	0.2812	0.1614	0.2654	0.2572	0.2286	0.2803	0.3144	0.3671	0.3554	0.1986	0.2328	0.2553	0.2065	0.24	0.4005	0.3376	0.2599	0.2491	0.3355	0.2868	0.3929	0.1214	0.3132	0.2344	0.1655	0.3126	0.2058	0.2789	0.3398	0.3643	0.175	0.2264	0.1886	0.3871	0.2004	0.2027	0.4277	0.196	0.2734	0.1937
47715.159	0.3068	0.3145	0.2206	0.3427	0.2546	0.3068	0.2283	0.1813	0.1678	0.2959	0.2742	0.2065	0.2817	0.1616	0.2656	0.2803	0.2235	0.2867	0.3112	0.3672	0.3616	0.2136	0.234	0.2604	0.2249	0.2021	0.4028	0.3589	0.2528	0.3317	0.3541	0.328	0.4005	0.1202	0.3285	0.2353	0.1649	0.3095	0.1995	0.2789	0.3205	0.3669	0.2339	0.2328	0.2079	0.3696	0.1705	0.2021	0.4269	0.1959	0.3027	0.1873	0.3068	0.3145	0.2206	0.3427	0.2546	0.3068	0.2479	0.1813	0.1678	0.2791	0.2742	0.2065	0.2817	0.1616	0.2656	0.2714	0.2235	0.284	0.3112	0.3672	0.276	0.2136	0.2419	0.2604	0.1793	0.1856	0.4028	0.3373	0.2189	0.2567	0.3027	0.2304	0.3857	0.1202	0.1641	0.2537	0.1649	0.3095	0.1995	0.2789	0.3308	0.3669	0.2133	0.2396	0.1743	0.3307	0.1667	0.2021	0.4082	0.1959	0.3742	0.191	0.3068	0.3145	0.2326	0.3427	0.2546	0.3068	0.2271	0.1813	0.1678	0.3012	0.2742	0.2065	0.2817	0.1616	0.3257	0.2636	0.2354	0.291	0.3112	0.3672	0.3563	0.2136	0.2363	0.2604	0.2038	0.2659	0.4028	0.3468	0.2609	0.3425	0.3436	0.3377	0.3857	0.1202	0.3556	0.2374	0.1649	0.3095	0.1995	0.2789	0.3308	0.3669	0.1969	0.2786	0.1883	0.3832	0.2077	0.2021	0.4614	0.1959	0.3312	0.1947
47715.160	0.3132	0.3172	0.2207	0.3473	0.2538	0.3132	0.2241	0.1829	0.1694	0.3	0.275	0.1868	0.2975	0.1634	0.267	0.2791	0.2236	0.2711	0.3115	0.3721	0.3624	0.202	0.2253	0.259	0.1984	0.2035	0.4006	0.353	0.2533	0.3353	0.3582	0.305	0.4093	0.1226	0.3135	0.2262	0.1676	0.3154	0.2062	0.279	0.3294	0.1949	0.2227	0.2399	0.1852	0.3747	0.172	0.2051	0.4212	0.1965	0.3366	0.2268	0.3132	0.3172	0.2207	0.3473	0.2538	0.3132	0.251	0.1829	0.1694	0.2831	0.275	0.1868	0.2975	0.1634	0.267	0.299	0.2236	0.2756	0.3115	0.3721	0.2811	0.202	0.2491	0.259	0.1757	0.1859	0.4006	0.3097	0.2716	0.2599	0.3936	0.2007	0.3952	0.1226	0.1683	0.2352	0.1676	0.3154	0.2062	0.279	0.3294	0.1949	0.2283	0.2399	0.1783	0.2711	0.174	0.2051	0.4085	0.1965	0.3632	0.2255	0.3132	0.3172	0.2266	0.3473	0.2538	0.3132	0.2695	0.1829	0.1694	0.3019	0.275	0.1868	0.2975	0.1634	0.267	0.2607	0.2295	0.2812	0.3115	0.3721	0.3563	0.202	0.2335	0.259	0.1888	0.2402	0.4006	0.3377	0.2607	0.3417	0.3377	0.3139	0.3952	0.1226	0.3322	0.2345	0.1676	0.3154	0.2062	0.279	0.3294	0.1949	0.2014	0.2331	0.1917	0.3873	0.2084	0.2051	0.4285	0.1965	0.3049	0.2336
47715.161	0.3075	0.3172	0.22	0.3428	0.2538	0.3075	0.2242	0.1828	0.1694	0.2953	0.2751	0.187	0.2952	0.1617	0.2658	0.2791	0.2229	0.2752	0.3115	0.3673	0.3615	0.2107	0.2253	0.256	0.2129	0.2035	0.4007	0.353	0.2533	0.3327	0.3558	0.2778	0.3737	0.1226	0.3303	0.2262	0.1676	0.3126	0.2062	0.2691	0.3294	0.1949	0.1971	0.2266	0.1852	0.3748	0.174	0.2032	0.4212	0.1965	0.2947	0.1871	0.3075	0.3172	0.22	0.3428	0.2538	0.3075	0.2508	0.1828	0.1694	0.2382	0.2751	0.187	0.2952	0.1617	0.2658	0.299	0.2229	0.262	0.3115	0.3673	0.2763	0.2107	0.2488	0.256	0.1442	0.1859	0.4007	0.3094	0.2713	0.2566	0.3914	0.1747	0.3931	0.1226	0.1646	0.2352	0.1676	0.3126	0.2062	0.279	0.34	0.1949	0.2155	0.2266	0.1783	0.2635	0.174	0.2056	0.406	0.1965	0.3338	0.1847	0.3075	0.3172	0.226	0.3428	0.2538	0.3075	0.2695	0.1828	0.1694	0.3025	0.2751	0.187	0.2952	0.1617	0.2658	0.2607	0.2289	0.2812	0.3115	0.3673	0.3555	0.2107	0.2335	0.256	0.2327	0.2473	0.4007	0.3377	0.2607	0.2486	0.3359	0.2871	0.3931	0.1226	0.3133	0.2344	0.1676	0.3126	0.2062	0.2691	0.3294	0.1949	0.1972	0.2331	0.1917	0.3873	0.2039	0.2032	0.4285	0.1965	0.2895	0.1939
47715.162	0.3075	0.3172	0.2106	0.3443	0.2547	0.3075	0.2245	0.1828	0.1693	0.2991	0.275	0.187	0.2955	0.169	0.3262	0.2784	0.2134	0.2844	0.3115	0.3689	0.3674	0.2025	0.3	0.2596	0.202	0.2035	0.411	0.3642	0.2684	0.3391	0.3694	0.3256	0.3701	0.1226	0.3303	0.2457	0.1676	0.3129	0.2072	0.2695	0.3404	0.1961	0.2258	0.2331	0.1963	0.3759	0.1747	0.2179	0.5178	0.1965	0.2987	0.2372	0.3075	0.3172	0.2106	0.3443	0.2547	0.3075	0.2519	0.1828	0.1693	0.2823	0.275	0.187	0.2955	0.169	0.2667	0.2737	0.2134	0.2593	0.3115	0.3689	0.3339	0.2025	0.2421	0.2596	0.219	0.1862	0.411	0.3226	0.1927	0.2573	0.3349	0.2025	0.3938	0.1226	0.1646	0.2351	0.1676	0.3129	0.2072	0.2695	0.3298	0.1961	0.2222	0.2266	0.1766	0.2663	0.1707	0.2179	0.4165	0.1965	0.3744	0.2071	0.3075	0.3172	0.227	0.3443	0.2547	0.3075	0.2695	0.1828	0.1693	0.2995	0.275	0.187	0.2955	0.169	0.3254	0.26	0.2299	0.2812	0.3115	0.3689	0.3566	0.2025	0.2334	0.2596	0.1947	0.2403	0.411	0.3396	0.2607	0.25	0.3372	0.3158	0.3938	0.1226	0.3138	0.2344	0.1676	0.3129	0.2072	0.2795	0.3298	0.1961	0.2016	0.2205	0.1923	0.3884	0.2045	0.2179	0.4369	0.1965	0.3514	0.2221
47715.163	0.3076	0.3561	0.2208	0.3428	0.2533	0.3076	0.2249	0.1828	0.1693	0.2632	0.275	0.1623	0.2962	0.162	0.2657	0.2826	0.2238	0.2701	0.3114	0.3673	0.3613	0.2131	0.2243	0.2566	0.2026	0.2022	0.3953	0.408	0.253	0.3315	0.3538	0.2728	0.3739	0.1216	0.3284	0.2444	0.1675	0.3116	0.2005	0.2791	0.3436	0.3702	0.1988	0.2401	0.1818	0.3698	0.1664	0.2023	0.4199	0.1964	0.2998	0.1867	0.3076	0.3561	0.2208	0.3428	0.2533	0.3076	0.2547	0.1828	0.1693	0.2381	0.275	0.1623	0.2962	0.162	0.2657	0.2751	0.2238	0.2952	0.3114	0.3673	0.2765	0.2131	0.2475	0.2566	0.1748	0.1925	0.3953	0.2955	0.2421	0.2573	0.3092	0.1733	0.394	0.1216	0.2555	0.2785	0.1675	0.3116	0.2005	0.2791	0.3329	0.3702	0.2088	0.2268	0.1884	0.2742	0.1664	0.2023	0.4337	0.1964	0.348	0.1943	0.3076	0.3561	0.2286	0.3428	0.2533	0.3076	0.2755	0.1828	0.1693	0.3013	0.275	0.1623	0.2962	0.162	0.2657	0.2602	0.2317	0.2806	0.3114	0.3673	0.3557	0.2131	0.2336	0.2566	0.2066	0.2419	0.3953	0.3485	0.2608	0.337	0.3383	0.2827	0.394	0.1216	0.35	0.254	0.1675	0.3116	0.2005	0.2791	0.3329	0.3702	0.1932	0.2333	0.1887	0.3831	0.2005	0.2023	0.4287	0.1964	0.2623	0.1938
47715.164	0.3076	0.3172	0.2201	0.3428	0.2539	0.3076	0.2384	0.1828	0.1694	0.2578	0.275	0.1873	0.2813	0.1617	0.2657	0.2791	0.2231	0.2824	0.3114	0.3673	0.361	0.2133	0.2335	0.2564	0.2055	0.2022	0.4022	0.358	0.253	0.3315	0.3538	0.2769	0.3732	0.1217	0.3284	0.2522	0.1676	0.3127	0.2005	0.2791	0.3295	0.2764	0.2082	0.2268	0.2073	0.3698	0.1662	0.2031	0.4262	0.1964	0.3133	0.1867	0.3076	0.3172	0.2201	0.3428	0.2539	0.3076	0.2509	0.1828	0.1694	0.2385	0.275	0.1873	0.2813	0.1617	0.2657	0.2711	0.2231	0.2832	0.3114	0.3673	0.2762	0.2133	0.2414	0.2564	0.1862	0.1859	0.4022	0.2901	0.2183	0.2573	0.3026	0.1733	0.3931	0.1217	0.1646	0.2733	0.1676	0.3127	0.2005	0.2691	0.3401	0.2764	0.212	0.2333	0.1765	0.2637	0.1701	0.2031	0.4073	0.1964	0.364	0.1904	0.3076	0.3172	0.228	0.3428	0.2539	0.3076	0.2765	0.1828	0.1694	0.3082	0.275	0.1873	0.2958	0.1617	0.2657	0.2632	0.231	0.2773	0.3114	0.3673	0.3555	0.2133	0.2363	0.2564	0.2103	0.2332	0.4022	0.3453	0.2608	0.3415	0.3429	0.2868	0.3931	0.1217	0.3548	0.2529	0.1676	0.3127	0.2005	0.2791	0.3295	0.2764	0.1916	0.2898	0.1868	0.3831	0.2066	0.2031	0.4601	0.1964	0.3174	0.1939
47715.165	0.3076	0.3172	0.2203	0.3428	0.2539	0.3076	0.2384	0.1828	0.1694	0.2579	0.275	0.1873	0.2832	0.1617	0.2657	0.2793	0.2232	0.2869	0.3114	0.3673	0.361	0.2133	0.2335	0.2564	0.2125	0.2022	0.4022	0.3676	0.253	0.3315	0.3538	0.2769	0.3732	0.1217	0.3284	0.2522	0.1676	0.3147	0.2005	0.2791	0.3295	0.2764	0.1994	0.2401	0.2073	0.3698	0.1662	0.2031	0.4262	0.1964	0.3133	0.1867	0.3076	0.3172	0.2203	0.3428	0.2539	0.3076	0.2509	0.1828	0.1694	0.2385	0.275	0.1873	0.2832	0.1617	0.2657	0.2712	0.2232	0.2832	0.3114	0.3673	0.2762	0.2133	0.2414	0.2564	0.1794	0.1859	0.4022	0.2894	0.2183	0.2573	0.3026	0.1733	0.3931	0.1217	0.1646	0.2733	0.1676	0.3147	0.2005	0.2791	0.3295	0.2764	0.2165	0.2268	0.1765	0.2637	0.1701	0.2031	0.4072	0.1964	0.3731	0.1904	0.3076	0.3172	0.228	0.3428	0.2539	0.3076	0.2765	0.1828	0.1694	0.3082	0.275	0.1873	0.2832	0.1617	0.2657	0.2633	0.231	0.2815	0.3114	0.3673	0.3555	0.2133	0.2363	0.2564	0.2103	0.2267	0.4022	0.3453	0.2609	0.3415	0.3429	0.2868	0.3931	0.1217	0.3475	0.2529	0.1676	0.3147	0.2005	0.2791	0.3295	0.2764	0.1981	0.2778	0.1868	0.3831	0.2066	0.2031	0.4601	0.1964	0.3296	0.1939
47715.166	0.3076	0.3172	0.2205	0.3428	0.2539	0.3076	0.2384	0.1828	0.1694	0.2654	0.275	0.1876	0.2812	0.1617	0.2657	0.2795	0.2234	0.2869	0.3114	0.3673	0.361	0.2136	0.2338	0.2572	0.209	0.2022	0.4019	0.358	0.253	0.3315	0.3538	0.2769	0.3728	0.1217	0.3284	0.2522	0.1676	0.3126	0.2005	0.2791	0.3401	0.2764	0.2055	0.2333	0.2073	0.3698	0.1665	0.2031	0.4262	0.1964	0.3133	0.1867	0.3076	0.3172	0.2205	0.3428	0.2539	0.3076	0.2509	0.1828	0.1694	0.239	0.275	0.1876	0.2956	0.1617	0.2657	0.2711	0.2234	0.2832	0.3114	0.3673	0.2762	0.2136	0.2417	0.2572	0.1794	0.1859	0.4019	0.2894	0.2186	0.2573	0.3026	0.1733	0.3926	0.1217	0.1646	0.2733	0.1676	0.3126	0.2005	0.2791	0.3295	0.2764	0.2097	0.2207	0.1736	0.2637	0.1704	0.2055	0.4073	0.1964	0.364	0.1904	0.3076	0.3172	0.2283	0.3428	0.2539	0.3076	0.2765	0.1828	0.1694	0.3082	0.275	0.1876	0.2812	0.1617	0.2657	0.2632	0.2313	0.2776	0.3114	0.3673	0.3555	0.2136	0.2363	0.2572	0.2162	0.2267	0.4019	0.3453	0.2608	0.3415	0.3429	0.2868	0.3926	0.1217	0.3548	0.2554	0.1676	0.3126	0.2005	0.2691	0.3401	0.2764	0.1918	0.2898	0.1872	0.3831	0.2069	0.2031	0.4601	0.1964	0.3174	0.1939
47715.167	0.3076	0.3172	0.2201	0.3428	0.2539	0.3076	0.2384	0.1828	0.1694	0.2578	0.275	0.1873	0.2958	0.1617	0.2657	0.2791	0.2231	0.2824	0.3114	0.3673	0.361	0.2133	0.2335	0.2564	0.2125	0.2022	0.4022	0.358	0.253	0.3315	0.3538	0.2769	0.3732	0.1217	0.3284	0.2522	0.1676	0.3127	0.2005	0.2791	0.3295	0.2764	0.2082	0.2333	0.2073	0.3698	0.1662	0.2031	0.4262	0.1964	0.3133	0.1867	0.3076	0.3172	0.2201	0.3428	0.2539	0.3076	0.2509	0.1828	0.1694	0.2385	0.275	0.1873	0.2958	0.1617	0.2657	0.2711	0.2231	0.2884	0.3114	0.3673	0.2762	0.2133	0.2414	0.2564	0.1862	0.1859	0.4022	0.2894	0.2183	0.2573	0.3026	0.1733	0.3931	0.1217	0.1646	0.2733	0.1676	0.3127	0.2005	0.2691	0.3401	0.2764	0.2094	0.2401	0.1736	0.2637	0.1701	0.2031	0.4072	0.1964	0.3731	0.1904	0.3076	0.3172	0.228	0.3428	0.2539	0.3076	0.2765	0.1828	0.1694	0.3082	0.275	0.1873	0.2958	0.1617	0.2657	0.2632	0.231	0.2815	0.3114	0.3673	0.3555	0.2133	0.2363	0.2564	0.2241	0.2267	0.4022	0.3453	0.2608	0.3415	0.3429	0.2868	0.3931	0.1217	0.3548	0.2529	0.1676	0.3127	0.2005	0.2791	0.3295	0.2764	0.1916	0.2898	0.1868	0.3831	0.2022	0.2031	0.4601	0.1964	0.3174	0.1939
47715.168	0.3076	0.3172	0.2198	0.3428	0.2537	0.3076	0.2239	0.1829	0.1694	0.2938	0.275	0.1868	0.2813	0.1616	0.2656	0.2786	0.2227	0.2796	0.3114	0.3673	0.3609	0.1986	0.2222	0.2588	0.2162	0.203	0.4006	0.3523	0.2529	0.3328	0.355	0.3038	0.373	0.1227	0.3296	0.2258	0.1677	0.3127	0.206	0.279	0.3293	0.3644	0.2226	0.233	0.2007	0.3741	0.1661	0.2031	0.4196	0.1964	0.3053	0.1866	0.3076	0.3172	0.2198	0.3428	0.2537	0.3076	0.2508	0.1829	0.1694	0.2654	0.275	0.1868	0.2813	0.1616	0.2656	0.2709	0.2227	0.2621	0.3114	0.3673	0.2762	0.1986	0.2293	0.2588	0.1794	0.1859	0.4006	0.3254	0.2265	0.2572	0.3024	0.1995	0.393	0.1227	0.1646	0.2351	0.1677	0.3127	0.206	0.279	0.3293	0.3644	0.2122	0.233	0.1724	0.3305	0.168	0.2056	0.4054	0.1964	0.3425	0.1903	0.3076	0.3172	0.2258	0.3428	0.2537	0.3076	0.262	0.1829	0.1694	0.2819	0.275	0.1868	0.2958	0.1616	0.2656	0.2608	0.2287	0.2726	0.3114	0.3673	0.3555	0.1986	0.2335	0.2588	0.2065	0.2473	0.4006	0.3377	0.2607	0.2492	0.3356	0.3132	0.393	0.1227	0.3133	0.2344	0.1677	0.3127	0.206	0.279	0.3293	0.3644	0.2051	0.2399	0.1886	0.3872	0.2045	0.2031	0.4278	0.1964	0.2735	0.1938
47715.169	0.3078	0.3172	0.2136	0.3437	0.254	0.3078	0.2243	0.1832	0.1697	0.2962	0.2751	0.187	0.2946	0.1653	0.2726	0.2815	0.2164	0.2777	0.312	0.3682	0.3627	0.2107	0.2393	0.2566	0.1985	0.2038	0.4045	0.4153	0.2562	0.3418	0.3559	0.2825	0.3781	0.1227	0.3113	0.2261	0.168	0.3118	0.2085	0.2801	0.3303	0.1887	0.2192	0.2333	0.1853	0.375	0.1723	0.2113	0.4218	0.1965	0.3373	0.2137	0.3078	0.3172	0.2136	0.3437	0.254	0.3078	0.2512	0.1832	0.1697	0.2396	0.2751	0.187	0.2946	0.1653	0.2726	0.3014	0.2164	0.273	0.312	0.3682	0.2814	0.2107	0.251	0.2566	0.1692	0.1866	0.4045	0.2936	0.2666	0.2578	0.2701	0.1725	0.3993	0.1227	0.1653	0.2351	0.168	0.3118	0.2085	0.2701	0.3303	0.1887	0.222	0.2402	0.1783	0.2634	0.1763	0.2113	0.407	0.1965	0.3628	0.2243	0.3078	0.3172	0.2271	0.3437	0.254	0.3078	0.262	0.1832	0.1697	0.3063	0.2751	0.187	0.2946	0.1653	0.3293	0.2626	0.2301	0.2796	0.312	0.3682	0.3564	0.2107	0.2327	0.2566	0.1917	0.2478	0.4045	0.3385	0.2636	0.2486	0.3364	0.2918	0.3993	0.1227	0.3136	0.2344	0.168	0.3118	0.2085	0.2701	0.3303	0.1887	0.1993	0.2333	0.1917	0.3875	0.206	0.2113	0.4294	0.1965	0.3707	0.2334
47715.170	0.3143	0.3172	0.2124	0.3483	0.2547	0.3143	0.2316	0.1829	0.1694	0.2965	0.275	0.1871	0.2953	0.1638	0.2657	0.2827	0.2153	0.2717	0.312	0.3731	0.362	0.2111	0.2376	0.2564	0.217	0.2031	0.4016	0.3535	0.2537	0.3363	0.358	0.2783	0.4092	0.1227	0.3133	0.2265	0.1677	0.3126	0.2061	0.279	0.3293	0.1866	0.2032	0.2399	0.1858	0.3742	0.17	0.2037	0.422	0.1964	0.2956	0.1874	0.3143	0.3172	0.2124	0.3483	0.2547	0.3143	0.2514	0.1829	0.1694	0.2401	0.275	0.1871	0.2953	0.1638	0.2657	0.3029	0.2153	0.259	0.312	0.3731	0.2763	0.2111	0.2496	0.2564	0.1542	0.1859	0.4016	0.2737	0.272	0.2614	0.3935	0.1744	0.3957	0.1227	0.1691	0.2359	0.1677	0.3126	0.2061	0.2691	0.3293	0.1866	0.2137	0.2331	0.182	0.2712	0.17	0.2037	0.4099	0.1964	0.3436	0.1867	0.3143	0.3172	0.2302	0.3483	0.2547	0.3143	0.2626	0.1829	0.1694	0.3226	0.275	0.1871	0.2953	0.1638	0.2657	0.2638	0.2329	0.2909	0.312	0.3731	0.3563	0.2111	0.2341	0.2564	0.2249	0.2408	0.4016	0.339	0.2615	0.3439	0.3392	0.2881	0.3957	0.1227	0.3332	0.2352	0.1677	0.3126	0.2061	0.279	0.3293	0.1866	0.1912	0.2855	0.1926	0.3873	0.2065	0.2037	0.4301	0.1964	0.3111	0.1945
47715.171	0.3075	0.3173	0.221	0.3429	0.2537	0.3075	0.2443	0.2349	0.2252	0.2932	0.275	0.2037	0.3119	0.1617	0.2658	0.3071	0.224	0.2721	0.3115	0.3674	0.3623	0.2092	0.2378	0.2593	0.2135	0.2433	0.4007	0.3526	0.2528	0.3318	0.3542	0.3045	0.3936	0.1991	0.3289	0.2258	0.1676	0.3366	0.2063	0.3371	0.3391	0.3965	0.2165	0.2354	0.1864	0.3741	0.1714	0.1857	0.4567	0.1965	0.2939	0.1867	0.3075	0.3173	0.221	0.3429	0.2537	0.3075	0.2635	0.2349	0.2252	0.2841	0.275	0.2037	0.3119	0.1617	0.2658	0.3205	0.224	0.2621	0.3115	0.3674	0.2959	0.2092	0.2425	0.2593	0.1809	0.2262	0.4007	0.2984	0.203	0.2573	0.3027	0.2005	0.3859	0.1991	0.1646	0.2368	0.1676	0.3366	0.2063	0.3371	0.3282	0.3965	0.2154	0.2289	0.1828	0.264	0.1714	0.1857	0.4083	0.1965	0.3338	0.1904	0.3075	0.3173	0.2269	0.3429	0.2537	0.3075	0.2656	0.2349	0.2252	0.3011	0.275	0.2037	0.3119	0.1617	0.2658	0.2929	0.2299	0.2915	0.3115	0.3674	0.3566	0.2092	0.2335	0.2593	0.208	0.2322	0.4007	0.3378	0.2607	0.2492	0.336	0.3139	0.3859	0.1991	0.3132	0.2345	0.1676	0.3366	0.2063	0.3371	0.3391	0.3965	0.2041	0.2289	0.1933	0.3874	0.2015	0.1811	0.431	0.1965	0.2896	0.1939
47715.172	0.3063	0.3172	0.2202	0.3428	0.2538	0.3063	0.224	0.1828	0.1694	0.2955	0.2751	0.187	0.2952	0.1617	0.2662	0.282	0.2231	0.2752	0.3115	0.3673	0.3618	0.2107	0.2253	0.256	0.1984	0.2032	0.4007	0.353	0.2533	0.3327	0.3558	0.2778	0.3737	0.1226	0.3303	0.2262	0.1676	0.3126	0.2062	0.279	0.3294	0.1949	0.203	0.2331	0.1852	0.3748	0.17	0.2194	0.4212	0.1965	0.338	0.2274	0.3063	0.3172	0.2202	0.3428	0.2538	0.3063	0.2506	0.1828	0.1694	0.2386	0.2751	0.187	0.2952	0.1617	0.2662	0.3021	0.2231	0.2582	0.3115	0.3673	0.2765	0.2107	0.2488	0.256	0.1853	0.1855	0.4007	0.304	0.2713	0.2566	0.3914	0.1747	0.3931	0.1226	0.1646	0.2352	0.1676	0.3126	0.2062	0.2691	0.3294	0.1949	0.2145	0.2331	0.1813	0.2711	0.174	0.2194	0.406	0.1965	0.3736	0.212	0.3063	0.3172	0.2262	0.3428	0.2538	0.3063	0.2618	0.1828	0.1694	0.3028	0.2751	0.187	0.2952	0.1617	0.2662	0.2631	0.2291	0.277	0.3115	0.3673	0.3558	0.2107	0.2335	0.256	0.1806	0.24	0.4007	0.3377	0.2607	0.2486	0.3359	0.2871	0.3931	0.1226	0.3133	0.2344	0.1676	0.3126	0.2062	0.279	0.3294	0.1949	0.1868	0.2266	0.1917	0.3873	0.2084	0.2194	0.4285	0.1965	0.3239	0.2341
47715.173	0.3132	0.3172	0.2318	0.3506	0.1999	0.3132	0.2332	0.1473	0.1703	0.2992	0.275	0.1597	0.2767	0.1743	0.3215	0.2779	0.235	0.2758	0.3118	0.3757	0.3467	0.2025	0.2252	0.2561	0.2384	0.2055	0.4139	0.3754	0.255	0.3446	0.3603	0.3072	0.4045	0.1227	0.317	0.2283	0.169	0.2934	0.21	0.2822	0.332	0.1902	0.2175	0.2274	0.2024	0.379	0.1909	0.2157	0.4257	0.1965	0.3354	0.2022	0.3132	0.3172	0.2318	0.3506	0.1999	0.3132	0.2529	0.1473	0.1703	0.2718	0.275	0.1625	0.2767	0.1743	0.2725	0.3354	0.235	0.283	0.3118	0.3757	0.3309	0.2025	0.2564	0.2561	0.1821	0.188	0.4139	0.3336	0.2739	0.2613	0.398	0.2021	0.3876	0.1227	0.1699	0.232	0.169	0.2934	0.21	0.2721	0.332	0.1902	0.2269	0.2339	0.1814	0.2705	0.1954	0.2238	0.4141	0.1965	0.373	0.2133	0.3132	0.3172	0.2318	0.3506	0.1999	0.3132	0.2629	0.1473	0.1703	0.3133	0.275	0.1597	0.2911	0.2459	0.331	0.2701	0.235	0.2826	0.3118	0.3757	0.3548	0.2025	0.2346	0.2561	0.2166	0.2482	0.4139	0.3458	0.2621	0.3444	0.3415	0.289	0.3876	0.1227	0.317	0.2356	0.169	0.2934	0.21	0.2822	0.332	0.1902	0.2019	0.2857	0.1908	0.391	0.2105	0.2157	0.4324	0.1965	0.3132	0.2213
